price,location,type,bedrooms,bathrooms,area,parking
$ 980.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Casa en Venta en Usaquén,4 habitaciones,3 baños,180 m²,Parqueadero
$ 219.000.000,"Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Apartamento en Venta en Suba,2 habitaciones,1 baño,38 m²,
$ 1.739.000.000,"Los Rosales, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en Los Rosales,3 habitaciones,4 baños,219 m²,Parqueadero
$ 2.500.000.000,"Santa Barbara, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Casa en Venta en Santa Barbara,5 habitaciones,2 baños,175 m²,
$ 580.000.000,"El Batán, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Apartamento en Venta en El Batán,4 habitaciones,3 baños,101 m²,
$ 288.000.000,"Nueva Zelandia, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Apartamento en Venta en Nueva Zelandia,3 habitaciones,2 baños,53 m²,Parqueadero
$ 4.800.000.000,"La Soledad , Teusaquillo, Zona Chapinero, Bogotá D.C, Cundinamarca",Local comercial en Venta en La Soledad,20 habitaciones,10 baños,,
$ 1.100.000.000,"El Chicó, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en El Chicó,,1 baño,90 m²,
$ 365.000.000,"Bella Suiza, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Oficina en Venta en Bella Suiza,1 habitación,1 baño,35 m²,
$ 750.000.000,"Engativa, Zona Occidental, Bogotá D.C, Cundinamarca",Casa en Venta en Engativa,5 habitaciones,4 baños,173 m²,Parqueadero
$ 750.000.000,"Engativa, Zona Occidental, Bogotá D.C, Cundinamarca",Casa en Venta en Engativa,5 habitaciones,4 baños,173 m²,Parqueadero
$ 750.000.000,"Engativa, Zona Occidental, Bogotá D.C, Cundinamarca",Casa en Venta en Engativa,5 habitaciones,4 baños,173 m²,Parqueadero
$ 1.800.000.000,"Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Suba,3 habitaciones,3 baños,,
$ 439.347.835,"Americas Occidental, Kennedy, Zona Suroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Americas Occidental,5 habitaciones,5 baños,122 m²,
$ 646.350.104,"Niza, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Apartamento en Venta en Niza,3 habitaciones,2 baños,,
$ 5.400.000.000,"Quinta Camacho, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Local comercial en Venta en Quinta Camacho,,6 baños,600 m²,Parqueadero
$ 1.980.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Usaquén,3 habitaciones,4 baños,220 m²,
$ 439.347.835,"Americas Occidental, Kennedy, Zona Suroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Americas Occidental,5 habitaciones,5 baños,122 m²,
$ 646.350.104,"Niza, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Apartamento en Venta en Niza,3 habitaciones,2 baños,,
$ 5.400.000.000,"Quinta Camacho, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Local comercial en Venta en Quinta Camacho,,6 baños,600 m²,Parqueadero
$ 1.980.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Usaquén,3 habitaciones,4 baños,220 m²,
$ 580.000.000,"Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en Chapinero,3 habitaciones,3 baños,132 m²,Parqueadero
$ 1.200.000.000,"Americas Occidental, Kennedy, Zona Suroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Americas Occidental,8 habitaciones,3 baños,280 m²,Parqueadero
$ 1.059.000.000,"Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Apartamento en Venta en Suba,3 habitaciones,5 baños,141 m²,Parqueadero
$ 2.900.000.000,"Chico Norte, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en Chico Norte,,2 baños,199 m²,Parqueadero
$ 2.800.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Casa en Venta en Usaquén,3 habitaciones,3 baños,261 m²,Parqueadero
$ 950.000.000,"Quinta Paredes, Teusaquillo, Zona Chapinero, Bogotá D.C, Cundinamarca",Casa en Venta en Quinta Paredes,4 habitaciones,3 baños,180 m²,Parqueadero
$ 1.200.000.000,"La Calleja, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en La Calleja,3 habitaciones,4 baños,159 m²,Parqueadero
$ 880.000.000,"El Chicó, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en El Chicó,2 habitaciones,2 baños,79 m²,Parqueadero
$ 299.000.000,"Centro Internacional, Santa Fe, Zona Centro, Bogotá D.C, Cundinamarca",Apartamento en Venta en Centro Internacional,1 habitación,1 baño,47 m²,Parqueadero
$ 945.600.000,"Restrepo, Antonio Nariño, Zona Sur, Bogotá D.C, Cundinamarca",Casa en Venta en Restrepo,6 habitaciones,4 baños,166 m²,Parqueadero
$ 690.000.000,"Kennedy, Zona Suroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Kennedy,3 habitaciones,2 baños,120 m²,Parqueadero
$ 1.650.000.000,"Teusaquillo, Zona Chapinero, Bogotá D.C, Cundinamarca",Casa en Venta en Teusaquillo,5 habitaciones,5 baños,420 m²,
$ 345.924.000,"Florencia, Engativa, Zona Occidental, Bogotá D.C, Cundinamarca",Apartamento en Venta en Florencia,2 habitaciones,2 baños,64 m²,
$ 800.000.000,"Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Suba,4 habitaciones,3 baños,127 m²,
$ 515.000.000,"Engativa, Zona Occidental, Bogotá D.C, Cundinamarca",Casa en Venta en Engativa,3 habitaciones,3 baños,110 m²,Parqueadero
$ 515.000.000,"Engativa, Zona Occidental, Bogotá D.C, Cundinamarca",Casa en Venta en Engativa,3 habitaciones,3 baños,110 m²,Parqueadero
$ 2.400.000.000,"Santa Barbara, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Casa en Venta en Santa Barbara,4 habitaciones,4 baños,281 m²,
$ 269.000.000,"Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en Chapinero,,1 baño,42 m²,
$ 1.280.000.000,"Barrios Unidos, Zona Chapinero, Bogotá D.C, Cundinamarca",Casa en Venta en Barrios Unidos,8 habitaciones,6 baños,270 m²,Parqueadero
$ 1.000.000.000,"Engativa, Zona Occidental, Bogotá D.C, Cundinamarca",Casa en Venta en Engativa,3 habitaciones,"3,5 baños",167 m²,Parqueadero
$ 1.400.000.000,"Cerros De Suba, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Apartamento en Venta en Cerros De Suba,3 habitaciones,5 baños,154 m²,Parqueadero
$ 750.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Usaquén,3 habitaciones,3 baños,123 m²,Parqueadero
$ 1.700.000.000,"Santa Fe, Zona Centro, Bogotá D.C, Cundinamarca",Local comercial en Venta en Santa Fe,,,360 m²,
$ 1.900.000.000,"Barrancas, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Oficina en Venta en Barrancas,,4 baños,272 m²,Parqueadero
$ 1.900.000.000,"Barrancas, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Oficina en Venta en Barrancas,,4 baños,270 m²,Parqueadero
$ 1.200.000.000,"Barrios Unidos, Zona Chapinero, Bogotá D.C, Cundinamarca",Casa en Venta en Barrios Unidos,3 habitaciones,3 baños,200 m²,
$ 979.900.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Casa en Venta en Usaquén,5 habitaciones,4 baños,158 m²,Parqueadero
$ 520.000.000,"La Salle, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en La Salle,2 habitaciones,2 baños,,Parqueadero
$ 900.000.000,"Veraguas, Los Mártires, Zona Centro, Bogotá D.C, Cundinamarca",Local comercial en Venta en Veraguas,,1 baño,,
$ 427.000.000,"El Chicó, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en El Chicó,,1 baño,47 m²,Parqueadero
$ 500.000.000,"Chapinero Central, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en Chapinero Central,3 habitaciones,2 baños,,
$ 470.000.000,"Chico Norte Ii, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en Chico Norte Ii,,2 baños,67 m²,Parqueadero
$ 980.000.000,"Las Aguas, La Candelaria, Zona Centro, Bogotá D.C, Cundinamarca",Local comercial en Venta en Las Aguas,,2 baños,46 m²,
$ 1.500.000.000,"Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Suba,5 habitaciones,4 baños,198 m²,Parqueadero
$ 15.000.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Casa en Venta en Usaquén,4 habitaciones,5 baños,,
$ 330.000.000,"Fontibón, Zona Occidental, Bogotá D.C, Cundinamarca",Apartaestudio en Venta en Fontibón,1 habitación,,32 m²,
$ 751.000.000,"Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Suba,4 habitaciones,4 baños,177 m²,Parqueadero
$ 1.150.000.000,"San Patricio, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en San Patricio,3 habitaciones,3 baños,130 m²,Parqueadero
$ 110.577.867,"Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en Chapinero,1 habitación,1 baño,12 m²,
$ 1.700.000.000,"Barrancas, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Oficina en Venta en Barrancas,,1 baño,229 m²,Parqueadero
$ 750.000.000,"Santa Barbara, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Santa Barbara,3 habitaciones,4 baños,115 m²,Parqueadero
$ 2.000.000.000,"Bosque De Pinos, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Bosque De Pinos,3 habitaciones,5 baños,307 m²,Parqueadero
$ 680.000.000,"Centro Internacional, Santa Fe, Zona Centro, Bogotá D.C, Cundinamarca",Oficina en Venta en Centro Internacional,,2 baños,110 m²,Parqueadero
$ 2.400.000.000,"San Patricio, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Oficina en Venta en San Patricio,,1 baño,220 m²,Parqueadero
$ 6.550.000.000,"Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en Chapinero,3 habitaciones,5 baños,395 m²,Parqueadero
$ 1.200.000.000,"Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en Chapinero,,3 baños,165 m²,Parqueadero
$ 1.600.000.000,"Niza, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Niza,4 habitaciones,3 baños,240 m²,Parqueadero
$ 240.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Usaquén,2 habitaciones,1 baño,,
$ 400.000.000,"Puente Aranda, Zona Centro, Bogotá D.C, Cundinamarca",Oficina en Venta en Puente Aranda,3 habitaciones,2 baños,108 m²,
$ 320.900.000,"Chapinero Central, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en Chapinero Central,,1 baño,38 m²,
$ 208.000.000,"Florencia, Engativa, Zona Occidental, Bogotá D.C, Cundinamarca",Apartamento en Venta en Florencia,1 habitación,1 baño,45 m²,
$ 340.000.000,"Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Apartamento en Venta en Suba,3 habitaciones,2 baños,,Parqueadero
$ 900.000.000,"Veraguas, Los Mártires, Zona Centro, Bogotá D.C, Cundinamarca",Local comercial en Venta en Veraguas,,2 baños,,Parqueadero
$ 1.752.240.000,"Cedritos, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Oficina en Venta en Cedritos,,2 baños,142 m²,Parqueadero
$ 6.327.399.000,"Alameda, Los Mártires, Zona Centro, Bogotá D.C, Cundinamarca",Local comercial en Venta en Alameda,15 habitaciones,1 baño,1.946 m²,Parqueadero
$ 943.500.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Usaquén,3 habitaciones,4 baños,210 m²,Parqueadero
$ 750.000.000,"Americas Occidental, Kennedy, Zona Suroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Americas Occidental,5 habitaciones,"2,5 baños",242 m²,Parqueadero
$ 320.000.000,"El Chicó, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en El Chicó,4 habitaciones,1 baño,56 m²,
$ 650.000.000,"Ciudad Bolívar, Zona Sur, Bogotá D.C, Cundinamarca",Local comercial en Venta en Ciudad Bolívar,,5 baños,300 m²,
$ 500.000.000,"Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Suba,8 habitaciones,7 baños,254 m²,Parqueadero
$ 2.500.000.000,"Barrios Unidos, Zona Chapinero, Bogotá D.C, Cundinamarca",Casa en Venta en Barrios Unidos,4 habitaciones,6 baños,435 m²,Parqueadero
$ 1.200.000.000,"Centro Internacional, Santa Fe, Zona Centro, Bogotá D.C, Cundinamarca",Oficina en Venta en Centro Internacional,,2 baños,220 m²,Parqueadero
$ 1.368.000.000,"Santa Barbara, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Oficina en Venta en Santa Barbara,,1 baño,171 m²,Parqueadero
$ 865.650.733,"Las Aguas, La Candelaria, Zona Centro, Bogotá D.C, Cundinamarca",Oficina en Venta en Las Aguas,,2 baños,404 m²,Parqueadero
$ 90.000.000,"Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en Chapinero,1 habitación,1 baño,15 m²,
$ 344.000.000,"Teusaquillo, Zona Chapinero, Bogotá D.C, Cundinamarca",Local comercial en Venta en Teusaquillo,,1 baño,54 m²,
$ 250.000.000,"Los Mártires, Zona Centro, Bogotá D.C, Cundinamarca",Apartamento en Venta en Los Mártires,1 habitación,1 baño,25 m²,
$ 290.000.000,"Barrios Unidos, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en Barrios Unidos,3 habitaciones,2 baños,,
$ 3.885.887.500,"Centro Internacional, Santa Fe, Zona Centro, Bogotá D.C, Cundinamarca",Local comercial en Venta en Centro Internacional,,3 baños,514 m²,Parqueadero
$ 2.423.530.000,"Colinas De Suba, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Apartamento en Venta en Colinas De Suba,4 habitaciones,5 baños,,
$ 350.000.000,"El Plan, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Apartamento en Venta en El Plan,3 habitaciones,2 baños,53 m²,
$ 620.000.000,"Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Apartamento en Venta en Suba,3 habitaciones,3 baños,128 m²,Parqueadero
$ 1.000.000.000,"Teusaquillo, Zona Chapinero, Bogotá D.C, Cundinamarca",Casa en Venta en Teusaquillo,5 habitaciones,2 baños,,
$ 267.000.000,"Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Apartamento en Venta en Suba,1 habitación,1 baño,41 m²,
$ 2.850.000.000,"El Chicó, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Local comercial en Venta en El Chicó,,3 baños,284 m²,Parqueadero
$ 850.000.000,"Americas Occidental, Kennedy, Zona Suroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Americas Occidental,6 habitaciones,4 baños,175 m²,Parqueadero
$ 2.000.000.000,"Barrios Unidos, Zona Chapinero, Bogotá D.C, Cundinamarca",Casa en Venta en Barrios Unidos,14 habitaciones,14 baños,390 m²,Parqueadero
$ 3.000.000.000,"Palermo, Teusaquillo, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en Palermo,,5 baños,550 m²,Parqueadero
$ 7.500.000.000,"Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en Chapinero,,13 baños,462 m²,Parqueadero
$ 1.300.000.000,"Niza, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Niza,10 habitaciones,12 baños,590 m²,Parqueadero
$ 5.000.000.000,"Quinta Camacho, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en Quinta Camacho,13 habitaciones,7 baños,595 m²,Parqueadero
$ 800.000.000,"Barrancas, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Casa en Venta en Barrancas,4 habitaciones,5 baños,274 m²,
$ 180.000.000,"Ingles, Rafael Uribe Uribe, Zona Sur, Bogotá D.C, Cundinamarca",Apartamento en Venta en Ingles,2 habitaciones,1 baño,,
$ 3.000.000.000,"El Retiro, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Casa en Venta en El Retiro,9 habitaciones,4 baños,285 m²,
$ 510.000.000,"Antonio Nariño, Zona Sur, Bogotá D.C, Cundinamarca",Oficina en Venta en Antonio Nariño,,1 baño,133 m²,
$ 1.450.000.000,"Colinas De Suba, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Apartamento en Venta en Colinas De Suba,3 habitaciones,"4,5 baños",196 m²,Parqueadero
$ 910.000.000,"Cedritos, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Cedritos,2 habitaciones,2 baños,88 m²,Parqueadero
$ 1.990.000.000,"Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Suba,4 habitaciones,"4,5 baños",624 m²,Parqueadero
$ 935.000.000,"Fontibón, Zona Occidental, Bogotá D.C, Cundinamarca",Oficina en Venta en Fontibón,,1 baño,86 m²,Parqueadero
$ 1.800.000.000,"Colinas De Suba, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Apartamento en Venta en Colinas De Suba,3 habitaciones,5 baños,180 m²,Parqueadero
$ 1.600.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Usaquén,4 habitaciones,5 baños,242 m²,Parqueadero
$ 1.350.000.000,"El Chicó, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en El Chicó,3 habitaciones,3 baños,189 m²,Parqueadero
$ 2.200.000.000,"Cerros De Suba, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Apartamento en Venta en Cerros De Suba,4 habitaciones,4 baños,320 m²,Parqueadero
$ 1.400.000.000,"San Patricio, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en San Patricio,4 habitaciones,4 baños,193 m²,Parqueadero
$ 1.700.000.000,"Chico Norte, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en Chico Norte,,2 baños,145 m²,Parqueadero
$ 700.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Usaquén,2 habitaciones,2 baños,88 m²,Parqueadero
$ 1.400.000.000,"Cerros De Suba, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Apartamento en Venta en Cerros De Suba,4 habitaciones,5 baños,231 m²,Parqueadero
$ 2.500.000.000,"Chico Reservado, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en Chico Reservado,3 habitaciones,5 baños,261 m²,Parqueadero
$ 2.000.000.000,"Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en Chapinero,2 habitaciones,3 baños,261 m²,Parqueadero
$ 2.530.000.000,"El Retiro, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en El Retiro,4 habitaciones,6 baños,413 m²,Parqueadero
$ 1.150.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Usaquén,3 habitaciones,3 baños,210 m²,Parqueadero
$ 1.370.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Usaquén,3 habitaciones,5 baños,275 m²,Parqueadero
$ 680.000.000,"Chico Norte, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en Chico Norte,,1 baño,72 m²,Parqueadero
$ 1.990.000.000,"Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Suba,3 habitaciones,7 baños,360 m²,Parqueadero
$ 615.000.000,"Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en Chapinero,1 habitación,2 baños,51 m²,Parqueadero
$ 500.000.000,"El Chicó, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en El Chicó,1 habitación,2 baños,62 m²,Parqueadero
$ 1.800.000.000,"El Retiro, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en El Retiro,4 habitaciones,4 baños,217 m²,Parqueadero
$ 2.100.000.000,"Los Rosales, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en Los Rosales,3 habitaciones,5 baños,211 m²,Parqueadero
$ 1.200.000.000,"El Retiro, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en El Retiro,4 habitaciones,3 baños,207 m²,Parqueadero
$ 1.300.000.000,"El Castillo, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en El Castillo,3 habitaciones,3 baños,162 m²,Parqueadero
$ 550.000.000,"El Chicó, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en El Chicó,2 habitaciones,2 baños,86 m²,Parqueadero
$ 980.000.000,"Chico Norte, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en Chico Norte,,1 baño,93 m²,Parqueadero
$ 2.500.000.000,"Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Suba,4 habitaciones,5 baños,400 m²,Parqueadero
$ 4.240.600.000,"Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en Chapinero,3 habitaciones,4 baños,320 m²,Parqueadero
$ 2.750.000.000,"El Chicó, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en El Chicó,4 habitaciones,4 baños,287 m²,Parqueadero
$ 850.000.000,"El Chicó, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en El Chicó,,1 baño,83 m²,Parqueadero
$ 2.200.000.000,"Parque Central Bavaria, Santa Fe, Zona Centro, Bogotá D.C, Cundinamarca",Local comercial en Venta en Parque Central Bavaria,,4 baños,272 m²,Parqueadero
$ 2.200.000.000,"Parque Central Bavaria, Santa Fe, Zona Centro, Bogotá D.C, Cundinamarca",Oficina en Venta en Parque Central Bavaria,,4 baños,272 m²,Parqueadero
$ 180.000.000,"Puente Largo, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Oficina en Venta en Puente Largo,1 habitación,,22 m²,
$ 1.200.000.000,"Barrios Unidos, Zona Chapinero, Bogotá D.C, Cundinamarca",Casa en Venta en Barrios Unidos,5 habitaciones,3 baños,189 m²,Parqueadero
$ 1.200.000.000,"Santa Barbara, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Santa Barbara,4 habitaciones,5 baños,,
$ 480.000.000,"Chapinero Central, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en Chapinero Central,3 habitaciones,2 baños,88 m²,
